report_begin_date,report_end_date,report_date,published_Date,market_type,slug_id,slug_name,report_title,final_ind,report_narrative,special_notes,_section,published_date,grp,trans_Mode,commodity,district,origin,variety,properties,package,organic,environment,import/Export,asw_Flag,asw_date,season,package_count,1 lb units,ttd 10000 lb units,adjustments
12/22/2025,12/22/2025,12/23/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/23/2025 12:28:46,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,12051.0,96408.0,7979.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blueberries,SANTA MARIA CALIFORNIA,California-Central,,,,Yes,,D (domestic),Add,12/17/2025,2025.0,,4446.0,80.0,added for 12/17/2025 on 12/22/2025
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blueberries,SANTA MARIA CALIFORNIA,California-Central,,,,Yes,,D (domestic),Add,12/18/2025,2025.0,,1592.0,80.0,added for 12/18/2025 on 12/22/2025
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,12192.0,97536.0,57172.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,2840.0,14200.0,1078.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,4378.0,21890.0,2119.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,3090.0,24720.0,7968.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,251.0,1255.0,584.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,12794.0,102352.0,7968.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,45355.0,362840.0,57172.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,134.0,670.0,81.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,34334.0,274672.0,57172.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,2745.0,13725.0,1078.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,2147.0,10735.0,2119.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,2139.0,10695.0,584.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,10138.0,81104.0,7968.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blueberries,SANTA MARIA CALIFORNIA,California-Central,,,,Yes,,D (domestic),,,2025.0,,1711.0,80.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,134.0,670.0,81.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Grapes,SAN JOAQUIN VALLEY CALIFORNIA,California-Central,,,19 lb cartons,No,,D (domestic),,,2025.0,324.0,6156.0,25919.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Raspberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,380.0,1900.0,742.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Raspberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,100.0,500.0,3173.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,2617.0,13085.0,757.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1489.0,7445.0,2019.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,6374.0,31870.0,757.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,4135.0,20675.0,2019.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blueberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,,Yes,,D (domestic),Add,12/16/2025,2025.0,,771.0,29.0,added for 12/16/2025 on 12/22/2025
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blueberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,,Yes,,D (domestic),Add,12/17/2025,2025.0,,879.0,29.0,added for 12/17/2025 on 12/22/2025
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Grapes,KERN DISTRICT CALIFORNIA,California-Central,,,19 lb cartons,No,,D (domestic),,,2025.0,24499.0,465481.0,102995.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Grapes,KERN DISTRICT CALIFORNIA,California-Central,,,19 lb cartons,No,,Exp (export),,,2025.0,30095.0,571805.0,5756.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Grapes,KERN DISTRICT CALIFORNIA,California-Central,,,19 lb cartons,No,,D (domestic),,,2025.0,84301.0,1601719.0,102995.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Grapes,KERN DISTRICT CALIFORNIA,California-Central,,,19 lb cartons,No,,D (domestic),Week Ending,12/20/2025,2025.0,48747.0,926193.0,102995.0,week ending amount
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blueberries,OXNARD DISTRICT CALIFORNIA,California-South,,,,Yes,,D (domestic),,,2025.0,,13588.0,619.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blueberries,OXNARD DISTRICT CALIFORNIA,California-South,,,,No,,D (domestic),,,2025.0,,1627.0,17.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,3788.0,18940.0,2325.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,2000.0,10000.0,2846.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blueberries,OXNARD DISTRICT CALIFORNIA,California-South,,,,Yes,,D (domestic),Add,12/15/2025,2025.0,,11938.0,619.0,added for 12/15/2025 on 12/22/2025
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blueberries,OXNARD DISTRICT CALIFORNIA,California-South,,,,Yes,,D (domestic),Add,12/16/2025,2025.0,,1029.0,619.0,added for 12/16/2025 on 12/22/2025
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blueberries,OXNARD DISTRICT CALIFORNIA,California-South,,,,Yes,,D (domestic),Add,12/17/2025,2025.0,,4707.0,619.0,added for 12/17/2025 on 12/22/2025
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blueberries,OXNARD DISTRICT CALIFORNIA,California-South,,,,Yes,,D (domestic),Add,12/18/2025,2025.0,,17722.0,619.0,added for 12/18/2025 on 12/22/2025
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,3540.0,28320.0,1083.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,63653.0,509224.0,11171.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,105366.0,842928.0,11171.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,1414.0,7070.0,766.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,594.0,2970.0,1308.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,2411.0,12055.0,2325.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1489.0,7445.0,2846.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,3440.0,17200.0,766.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,3070.0,15350.0,1308.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,4140.0,20700.0,2325.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,3906.0,19530.0,2846.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,2023.0,10115.0,766.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,1871.0,9355.0,1308.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,4947.0,39576.0,1083.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,6891.0,55128.0,1083.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:42:59,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,111381.0,891048.0,11171.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Boat,Grapes,KERN DISTRICT CALIFORNIA,California-Central,,,19 lb cartons,No,,Exp (export),,,2025.0,2880.0,54720.0,7629.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Blackberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,2080.0,10400.0,1075.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Blackberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,5433.0,27165.0,2115.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,5889.0,29445.0,753.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Blackberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,3438.0,17190.0,2017.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,2661.0,13305.0,762.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,4067.0,32536.0,1071.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Strawberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,70184.0,561472.0,10946.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,881.0,4405.0,583.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Raspberries,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,297.0,1485.0,742.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,5443.0,27215.0,2320.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Raspberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,6240.0,31200.0,2843.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,Yes,,D (domestic),,,2025.0,21315.0,170520.0,7947.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Strawberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 8 1-lb containers with lids,No,,D (domestic),,,2025.0,37800.0,302400.0,57099.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Blackberries,OXNARD DISTRICT CALIFORNIA,California-South,,,flats 12 6-oz cups with lids,No,,D (domestic),,,2025.0,239.0,1195.0,1305.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Blueberries,SANTA MARIA CALIFORNIA,California-Central,,,,Yes,,D (domestic),,,2025.0,,1574.0,79.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Grapes,SAN JOAQUIN VALLEY CALIFORNIA,California-Central,,,19 lb cartons,No,,Exp (export),,,2025.0,3500.0,66500.0,9.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Grapes,KERN DISTRICT CALIFORNIA,California-Central,,,19 lb cartons,No,,D (domestic),,,2025.0,63897.0,1214043.0,102696.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Grapes,KERN DISTRICT CALIFORNIA,California-Central,,,19 lb cartons,No,,Exp (export),,,2025.0,8155.0,154945.0,5698.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 12:33:46,Specialty Crops,Truck,Raspberries,SANTA MARIA CALIFORNIA,California-Central,,,flats 12 6-oz cups with lids,Yes,,D (domestic),,,2025.0,278.0,1390.0,81.0,
12/17/2025,12/17/2025,12/18/2025,,Movement,2899,FR_FV170,"FRESNO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/18/2025 13:20:32,Specialty Crops,Truck,Blueberries,OXNARD DISTRICT CALIFORNIA,California-South,,,,Yes,,D (domestic),,,2025.0,,994.0,614.0,
