report_begin_date,report_end_date,report_date,published_Date,market_type,slug_id,slug_name,report_title,final_ind,report_narrative,special_notes,_section,published_date,grp,trans_Mode,commodity,district,origin,variety,properties,package,organic,environment,import/Export,asw_Flag,asw_date,season,package_count,1 lb units,ttd 10000 lb units,adjustments
01/07/2026,01/07/2026,01/08/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/08/2026 12:52:45,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 24s,Yes,,D (domestic),,,2026.0,500.0,4000.0,1.0,
01/07/2026,01/07/2026,01/08/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/08/2026 12:52:45,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 24s,No,,D (domestic),,,2026.0,400.0,3200.0,1.0,
01/07/2026,01/07/2026,01/08/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/08/2026 12:52:45,Specialty Crops,Truck,"Greens, Kale",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates bunched 24s,Yes,,D (domestic),,,2025.0,1000.0,25000.0,42.0,
01/07/2026,01/07/2026,01/08/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/08/2026 12:52:45,Specialty Crops,Truck,"Greens, Kale",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates bunched 24s,No,,D (domestic),,,2025.0,1800.0,45000.0,16.0,
01/07/2026,01/07/2026,01/08/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/08/2026 12:52:45,Specialty Crops,Truck,Radishes,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates bunched 24s,No,,D (domestic),,,2025.0,1000.0,20000.0,88.0,
01/07/2026,01/07/2026,01/08/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/08/2026 12:52:45,Specialty Crops,Truck,Cilantro,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates/baskets bunched 30s,Yes,,D (domestic),,,2026.0,3500.0,38500.0,7.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,RED,1 1/9 bushel cartons/crates,No,,D (domestic),,,2026.0,9500.0,266000.0,110.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,YELLOW,1 1/9 bushel cartons/crates,No,,D (domestic),,,2026.0,300.0,8400.0,6.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,RED,1/2 cartons,No,,D (domestic),,,2026.0,8360.0,125400.0,26.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Broccoli,SANTA MARIA CALIFORNIA,California-Central,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2026.0,15000.0,300000.0,30.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,3500.0,70000.0,144.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Broccoli,COACHELLA VALLEY CALIFORNIA,California-South,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,1800.0,36000.0,188.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Brussels Sprouts,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,25 lb cartons,No,,D (domestic),,,2025.0,10378.0,259450.0,6305.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Brussels Sprouts,COACHELLA VALLEY CALIFORNIA,California-South,,,25 lb cartons,No,,D (domestic),,,2025.0,5000.0,125000.0,45.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Chinese Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,NAPA,,30 lb cartons,No,,D (domestic),,,2025.0,2350.0,70500.0,124.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Lettuce, Romaine",COACHELLA VALLEY CALIFORNIA,California-South,,,40 lb cartons,No,,D (domestic),,,2025.0,6400.0,256000.0,721.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Lettuce, Romaine",COACHELLA VALLEY CALIFORNIA,California-South,HEARTS,,40 lb cartons,No,,D (domestic),,,2025.0,7800.0,312000.0,571.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,40 lb cartons,No,,D (domestic),,,2025.0,2224.0,88960.0,326.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,HEARTS,,40 lb cartons,No,,D (domestic),,,2025.0,10340.0,413600.0,1441.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,RED TYPE,,45 lb cartons,No,,D (domestic),,,2025.0,10000.0,450000.0,329.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,ROUND GREEN TYPE,,45 lb cartons,No,,D (domestic),,,2025.0,15300.0,688500.0,747.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Chinese Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,NAPA,,50 lb cartons,No,,D (domestic),,,2025.0,950.0,47500.0,163.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Endive,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,No,,D (domestic),,,2025.0,200.0,5000.0,6.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Broccoli,SANTA MARIA CALIFORNIA,California-Central,,,cartons,No,,D (domestic),,,2026.0,2000.0,46000.0,14.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Broccoli,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,2600.0,59800.0,145.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,No,,D (domestic),,,2025.0,1000.0,23000.0,192.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Artichokes,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,cartons,No,,D (domestic),,,2025.0,2000.0,46000.0,1775.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Artichokes,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,4500.0,103500.0,244.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Lettuce, Iceberg",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,No,,D (domestic),,,2025.0,4040.0,202000.0,664.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Lettuce, Iceberg",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,10500.0,525000.0,1504.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Lettuce, Boston",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,No,,D (domestic),,,2025.0,200.0,4000.0,1.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Lettuce, Boston",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,300.0,6000.0,15.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Escarole,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,No,,D (domestic),,,2025.0,200.0,5000.0,5.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates,No,,D (domestic),,,2025.0,19800.0,1188000.0,8162.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Celery,SANTA MARIA CALIFORNIA,California-Central,,,cartons/crates,No,,D (domestic),,,2025.0,5000.0,300000.0,8131.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Celery,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates,No,,D (domestic),,,2025.0,7300.0,438000.0,126.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Cilantro,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2026.0,630.0,13230.0,2.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Cilantro,OXNARD DISTRICT CALIFORNIA,California-South,,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,1200.0,25200.0,1139.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CURLY,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,1000.0,21000.0,18.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,PLAIN,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,1000.0,21000.0,17.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Parsley,OXNARD DISTRICT CALIFORNIA,California-South,CURLY,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,200.0,4200.0,43.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Parsley,OXNARD DISTRICT CALIFORNIA,California-South,PLAIN,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,400.0,8400.0,50.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Bok Choy,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,30 lb cartons/crates,No,,D (domestic),,,2026.0,500.0,15000.0,2.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Bok Choy,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,50 lb cartons/crates,No,,D (domestic),,,2026.0,800.0,40000.0,5.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Spinach,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched,No,,D (domestic),,,2025.0,950.0,19000.0,15.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Spinach,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons bunched,No,,D (domestic),,,2025.0,3750.0,75000.0,221.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,HEARTS,,cartons film bags,No,,D (domestic),,,2025.0,500.0,14000.0,617.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Celery,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,HEARTS,,cartons film bags,No,,D (domestic),,,2025.0,500.0,14000.0,6.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Cauliflower,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons film wrapped,No,,D (domestic),,,2025.0,4500.0,112500.0,418.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Cauliflower,SANTA MARIA CALIFORNIA,California-Central,,,cartons film wrapped,No,,D (domestic),,,2026.0,10000.0,250000.0,95.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Cauliflower,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons film wrapped,No,,D (domestic),,,2025.0,2432.0,60800.0,287.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Leeks,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,cartons/crates bunched,No,,D (domestic),,,2025.0,1347.0,26940.0,798.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,PLAIN,,cartons/crates/baskets bunched,No,,D (domestic),,,2025.0,1000.0,11000.0,10.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CURLY,,cartons/crates/baskets bunched,No,,D (domestic),,,2025.0,1000.0,11000.0,10.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Greens, Kale",OXNARD DISTRICT CALIFORNIA,California-South,,,various containers bunched/loose,No,,D (domestic),,,2025.0,400.0,10000.0,151.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Lettuce, Red Leaf",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons 24s,No,,D (domestic),,,2025.0,1700.0,34000.0,81.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Lettuce, Green Leaf",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons 24s,No,,D (domestic),,,2025.0,4500.0,90000.0,262.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 12s,No,,D (domestic),,,2026.0,600.0,2400.0,1.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 24s,No,,D (domestic),,,2026.0,700.0,5600.0,1.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,"Greens, Kale",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates bunched 24s,No,,D (domestic),,,2025.0,950.0,23750.0,12.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Radishes,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates bunched 24s,No,,D (domestic),,,2025.0,998.0,20000.0,86.0,
01/06/2026,01/06/2026,01/07/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/07/2026 12:55:40,Specialty Crops,Truck,Cilantro,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates/baskets bunched 30s,No,,D (domestic),,,2026.0,1475.0,16225.0,8.0,
01/05/2026,01/05/2026,01/06/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/06/2026 12:46:29,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,RED,1 1/9 bushel cartons/crates,No,,D (domestic),,,2026.0,5500.0,154000.0,57.0,
01/05/2026,01/05/2026,01/06/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/06/2026 12:46:29,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,YELLOW,1 1/9 bushel cartons/crates,No,,D (domestic),,,2026.0,400.0,11200.0,4.0,
01/05/2026,01/05/2026,01/06/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/06/2026 12:46:29,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,RED,1/2 cartons,No,,D (domestic),,,2026.0,6860.0,102900.0,14.0,
01/05/2026,01/05/2026,01/06/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/06/2026 12:46:29,Specialty Crops,Truck,Broccoli,COACHELLA VALLEY CALIFORNIA,California-South,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,2400.0,48000.0,185.0,
01/05/2026,01/05/2026,01/06/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/06/2026 12:46:29,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CROWN CUT,,20 lb cartons loose,Yes,,D (domestic),,,2025.0,1000.0,20000.0,34.0,
01/05/2026,01/05/2026,01/06/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/06/2026 12:46:29,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,5500.0,110000.0,137.0,
01/05/2026,01/05/2026,01/06/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/06/2026 12:46:29,Specialty Crops,Truck,Brussels Sprouts,COACHELLA VALLEY CALIFORNIA,California-South,,,25 lb cartons,No,,D (domestic),,,2025.0,5000.0,125000.0,33.0,
01/05/2026,01/05/2026,01/06/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/06/2026 12:46:29,Specialty Crops,Truck,Brussels Sprouts,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,25 lb cartons,No,,D (domestic),,,2025.0,11356.0,283900.0,6279.0,
01/05/2026,01/05/2026,01/06/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/06/2026 12:46:29,Specialty Crops,Truck,Chinese Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,NAPA,,30 lb cartons,No,,D (domestic),,,2025.0,300.0,9000.0,117.0,
01/05/2026,01/05/2026,01/06/2026,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,01/06/2026 12:46:29,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,40 lb cartons,No,,D (domestic),,,2025.0,8850.0,354000.0,317.0,
